name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;936;0;1266;3125;1719;3125;1625;0
header;121;195;121;229;1742;229;1742;195
D;1074;356;1074;402;1112;402;1112;356
B;1165;359;1165;402;1196;402;1196;359
A;1450;360;1450;402;1464;402;1464;360
A;1478;361;1478;402;1491;402;1491;361
B;1582;734;1582;755;1598;755;1598;734
C;1094;844;1094;872;1112;872;1112;844
B;1352;883;1352;911;1386;911;1386;883
B;1197;1050;1197;1066;1210;1066;1210;1050
B;1377;1479;1377;1494;1391;1494;1391;1479
B;1165;1792;1165;1809;1180;1809;1180;1792
B;1204;2102;1204;2122;1220;2122;1220;2102
D;1163;2104;1163;2119;1177;2119;1177;2104
B;1237;2506;1237;2531;1254;2531;1254;2506
A;1408;2595;1408;2600;1414;2600;1414;2595
A;1539;2737;1539;2747;1549;2747;1549;2737
