name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;165;0;377;3129;1009;3129;962;0
header;124;173;124;203;1761;203;1761;173
A;934;236;934;264;958;264;958;236
B;945;979;945;1005;966;1005;966;979
A;250;1176;250;1188;258;1188;258;1176
A;381;1361;381;1374;388;1374;388;1361
A;731;1396;731;1401;737;1401;737;1396
A;797;1433;797;1458;811;1458;811;1433
C;949;1657;949;1685;969;1685;969;1657
A;867;1671;867;1676;872;1676;872;1671
A;554;1765;554;1770;560;1770;560;1765
D;961;2331;961;2356;982;2356;982;2331
B;766;2630;766;2644;787;2644;787;2630
